config_id,basin_en,basin_cn,season,block_count,correlation_method,deseason_method,lag_days,observed_correlation,bootstrap_correlation_median,bootstrap_correlation_ci025,bootstrap_correlation_ci975,bootstrap_reps
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,1,0.1107766557,0.1111734062,0.06678336114,0.1516342908,2000
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,2,0.1261648525,0.1267762035,0.08405821025,0.1658467799,2000
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,3,0.1367326525,0.1381200254,0.09287214279,0.1794941574,2000
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,4,0.1394676992,0.14057374,0.09534723312,0.1824487299,2000
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,5,0.1410777028,0.1414255798,0.09869792312,0.1823746562,2000
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,6,0.1433949952,0.1433974057,0.1049115658,0.1835032701,2000
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,7,0.1525153825,0.1522681117,0.1182000265,0.1880456954,2000
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,8,0.1508325966,0.1498048902,0.1234027073,0.1821783185,2000
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,9,0.1351416424,0.1336781979,0.1102365479,0.1620339155,2000
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,10,0.1308434376,0.1295417845,0.1021629721,0.1600746214,2000
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,11,0.12066435,0.1204230487,0.09503481537,0.1449585557,2000
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,12,0.1058160855,0.1063765883,0.08268215507,0.1272687912,2000
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,13,0.1108818332,0.1114818156,0.08335783333,0.1372891068,2000
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,14,0.1068032635,0.1075469106,0.06874708831,0.1433381736,2000
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,15,0.1028476118,0.1032369658,0.06368402392,0.1420014501,2000
