config_id,basin_en,basin_cn,season,block_count,correlation_method,deseason_method,search_max_lag_days,lag_days,probability,bootstrap_reps
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,10,0,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,10,1,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,10,2,1,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,10,3,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,10,4,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,10,5,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,10,6,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,10,7,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,10,8,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,10,9,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,10,10,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,15,0,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,15,1,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,15,2,1,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,15,3,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,15,4,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,15,5,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,15,6,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,15,7,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,15,8,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,15,9,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,15,10,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,15,11,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,15,12,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,15,13,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,15,14,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,15,15,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,20,0,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,20,1,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,20,2,1,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,20,3,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,20,4,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,20,5,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,20,6,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,20,7,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,20,8,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,20,9,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,20,10,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,20,11,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,20,12,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,20,13,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,20,14,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,20,15,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,20,16,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,20,17,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,20,18,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,20,19,0,2000
full2020_month_median_spearman,Changjiang,昌江,All,15,spearman,month_median,20,20,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,10,0,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,10,1,0.001,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,10,2,0.7335,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,10,3,0.261,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,10,4,0.0035,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,10,5,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,10,6,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,10,7,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,10,8,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,10,9,0.0005,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,10,10,0.0005,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,15,0,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,15,1,0.001,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,15,2,0.729,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,15,3,0.253,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,15,4,0.002,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,15,5,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,15,6,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,15,7,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,15,8,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,15,9,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,15,10,0.0005,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,15,11,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,15,12,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,15,13,0.014,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,15,14,0.0005,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,15,15,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,20,0,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,20,1,0.001,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,20,2,0.7235,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,20,3,0.251,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,20,4,0.002,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,20,5,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,20,6,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,20,7,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,20,8,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,20,9,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,20,10,0.0005,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,20,11,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,20,12,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,20,13,0.013,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,20,14,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,20,15,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,20,16,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,20,17,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,20,18,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,20,19,0,2000
full2020_month_median_spearman,Changjiang,昌江,Autumn,15,spearman,month_median,20,20,0.009,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,10,0,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,10,1,0.1125,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,10,2,0.887,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,10,3,0.0005,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,10,4,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,10,5,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,10,6,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,10,7,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,10,8,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,10,9,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,10,10,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,15,0,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,15,1,0.1125,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,15,2,0.887,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,15,3,0.0005,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,15,4,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,15,5,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,15,6,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,15,7,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,15,8,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,15,9,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,15,10,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,15,11,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,15,12,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,15,13,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,15,14,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,15,15,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,20,0,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,20,1,0.1125,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,20,2,0.887,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,20,3,0.0005,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,20,4,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,20,5,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,20,6,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,20,7,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,20,8,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,20,9,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,20,10,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,20,11,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,20,12,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,20,13,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,20,14,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,20,15,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,20,16,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,20,17,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,20,18,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,20,19,0,2000
full2020_month_median_spearman,Changjiang,昌江,Spring,15,spearman,month_median,20,20,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,10,0,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,10,1,0.082,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,10,2,0.918,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,10,3,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,10,4,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,10,5,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,10,6,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,10,7,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,10,8,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,10,9,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,10,10,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,15,0,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,15,1,0.082,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,15,2,0.918,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,15,3,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,15,4,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,15,5,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,15,6,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,15,7,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,15,8,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,15,9,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,15,10,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,15,11,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,15,12,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,15,13,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,15,14,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,15,15,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,20,0,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,20,1,0.082,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,20,2,0.918,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,20,3,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,20,4,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,20,5,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,20,6,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,20,7,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,20,8,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,20,9,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,20,10,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,20,11,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,20,12,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,20,13,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,20,14,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,20,15,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,20,16,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,20,17,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,20,18,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,20,19,0,2000
full2020_month_median_spearman,Changjiang,昌江,Summer,15,spearman,month_median,20,20,0,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,10,0,0,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,10,1,0.03,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,10,2,0.641,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,10,3,0.118,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,10,4,0.0535,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,10,5,0.0655,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,10,6,0.0165,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,10,7,0.049,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,10,8,0.0085,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,10,9,0.017,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,10,10,0.001,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,15,0,0,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,15,1,0.03,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,15,2,0.641,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,15,3,0.118,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,15,4,0.0535,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,15,5,0.0655,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,15,6,0.0165,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,15,7,0.049,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,15,8,0.0085,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,15,9,0.017,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,15,10,0.001,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,15,11,0,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,15,12,0,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,15,13,0,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,15,14,0,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,15,15,0,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,20,0,0,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,20,1,0.03,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,20,2,0.641,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,20,3,0.118,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,20,4,0.0535,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,20,5,0.0655,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,20,6,0.0165,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,20,7,0.049,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,20,8,0.0085,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,20,9,0.017,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,20,10,0.001,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,20,11,0,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,20,12,0,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,20,13,0,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,20,14,0,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,20,15,0,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,20,16,0,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,20,17,0,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,20,18,0,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,20,19,0,2000
full2020_month_median_spearman,Changjiang,昌江,Winter,14,spearman,month_median,20,20,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,10,0,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,10,1,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,10,2,0.998,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,10,3,0.002,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,10,4,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,10,5,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,10,6,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,10,7,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,10,8,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,10,9,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,10,10,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,15,0,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,15,1,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,15,2,0.998,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,15,3,0.002,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,15,4,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,15,5,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,15,6,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,15,7,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,15,8,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,15,9,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,15,10,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,15,11,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,15,12,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,15,13,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,15,14,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,15,15,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,20,0,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,20,1,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,20,2,0.998,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,20,3,0.002,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,20,4,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,20,5,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,20,6,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,20,7,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,20,8,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,20,9,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,20,10,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,20,11,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,20,12,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,20,13,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,20,14,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,20,15,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,20,16,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,20,17,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,20,18,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,20,19,0,2000
full2020_month_median_spearman,Fuhe,抚河,All,15,spearman,month_median,20,20,0,2000
full2020_month_median_spearman,Fuhe,抚河,Autumn,15,spearman,month_median,10,0,0,2000
full2020_month_median_spearman,Fuhe,抚河,Autumn,15,spearman,month_median,10,1,0,2000
full2020_month_median_spearman,Fuhe,抚河,Autumn,15,spearman,month_median,10,2,0.0955,2000
full2020_month_median_spearman,Fuhe,抚河,Autumn,15,spearman,month_median,10,3,0.878,2000
full2020_month_median_spearman,Fuhe,抚河,Autumn,15,spearman,month_median,10,4,0.0245,2000
full2020_month_median_spearman,Fuhe,抚河,Autumn,15,spearman,month_median,10,5,0.002,2000
full2020_month_median_spearman,Fuhe,抚河,Autumn,15,spearman,month_median,10,6,0,2000
full2020_month_median_spearman,Fuhe,抚河,Autumn,15,spearman,month_median,10,7,0,2000
full2020_month_median_spearman,Fuhe,抚河,Autumn,15,spearman,month_median,10,8,0,2000
full2020_month_median_spearman,Fuhe,抚河,Autumn,15,spearman,month_median,10,9,0,2000
full2020_month_median_spearman,Fuhe,抚河,Autumn,15,spearman,month_median,10,10,0,2000
full2020_month_median_spearman,Fuhe,抚河,Autumn,15,spearman,month_median,15,0,0,2000
full2020_month_median_spearman,Fuhe,抚河,Autumn,15,spearman,month_median,15,1,0,2000
full2020_month_median_spearman,Fuhe,抚河,Autumn,15,spearman,month_median,15,2,0.0955,2000
full2020_month_median_spearman,Fuhe,抚河,Autumn,15,spearman,month_median,15,3,0.878,2000
full2020_month_median_spearman,Fuhe,抚河,Autumn,15,spearman,month_median,15,4,0.0245,2000
full2020_month_median_spearman,Fuhe,抚河,Autumn,15,spearman,month_median,15,5,0.002,2000
full2020_month_median_spearman,Fuhe,抚河,Autumn,15,spearman,month_median,15,6,0,2000
full2020_month_median_spearman,Fuhe,抚河,Autumn,15,spearman,month_median,15,7,0,2000
full2020_month_median_spearman,Fuhe,抚河,Autumn,15,spearman,month_median,15,8,0,2000
