config_id,basin_en,basin_cn,season,block_count,correlation_method,deseason_method,block_year,best_lag_days,max_correlation
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,2014,7,0.4618412726
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,2015,5,0.225956706
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,2016,8,0.4383974461
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,2017,1,0.3941038236
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,2018,12,0.473125652
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,2019,1,0.2648019787
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,2007,15,0.3642099987
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,2008,2,0.4889357131
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,2009,6,0.09919618439
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,2010,13,0.3322442625
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,2011,3,0.3289839153
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,2012,13,0.2733015994
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,2013,13,0.1111591539
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,2014,12,0.1165837452
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,2015,7,0.3261217358
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,2016,4,0.3852686826
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,2017,0,0.4183322869
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,2018,14,0.1914842141
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,2019,7,0.2887557139
