config_id,basin_en,basin_cn,season,block_count,correlation_method,deseason_method,search_max_lag_days,observed_best_lag_days,observed_max_correlation,bootstrap_max_correlation_median,bootstrap_max_correlation_ci025,bootstrap_max_correlation_ci975,bootstrap_best_lag_mode_days,bootstrap_mode_probability,bootstrap_best_lag_ci025,bootstrap_best_lag_ci975,bootstrap_best_lag_ci_width_days,near_peak_001_lag_ranges,near_peak_002_lag_ranges,stability_class,bootstrap_reps
main_month_median_pearson,Fuhe,抚河,Autumn,14,pearson,month_median,10,2,0.5724394183,0.5726025403,0.4942792282,0.6457485214,2,1,2,2,0,2,2,稳定,2000
main_month_median_pearson,Fuhe,抚河,Autumn,14,pearson,month_median,15,2,0.5724394183,0.5726025403,0.4942792282,0.6457485214,2,1,2,2,0,2,2,稳定,2000
main_month_median_pearson,Fuhe,抚河,Autumn,14,pearson,month_median,20,2,0.5724394183,0.5726025403,0.4942792282,0.6457485214,2,1,2,2,0,2,2,稳定,2000
main_month_median_pearson,Fuhe,抚河,Spring,14,pearson,month_median,10,2,0.5849372261,0.5871394277,0.5331649393,0.634333992,2,0.946,1,2,1,2,2,稳定,2000
main_month_median_pearson,Fuhe,抚河,Spring,14,pearson,month_median,15,2,0.5849372261,0.5871394277,0.5331649393,0.634333992,2,0.946,1,2,1,2,2,稳定,2000
main_month_median_pearson,Fuhe,抚河,Spring,14,pearson,month_median,20,2,0.5849372261,0.5871394277,0.5331649393,0.634333992,2,0.946,1,2,1,2,2,稳定,2000
main_month_median_pearson,Fuhe,抚河,Summer,14,pearson,month_median,10,2,0.6594630907,0.6613771021,0.6027070478,0.7125768423,2,0.985,2,2,0,2,2,稳定,2000
main_month_median_pearson,Fuhe,抚河,Summer,14,pearson,month_median,15,2,0.6594630907,0.6613771021,0.6027070478,0.7125768423,2,0.985,2,2,0,2,2,稳定,2000
main_month_median_pearson,Fuhe,抚河,Summer,14,pearson,month_median,20,2,0.6594630907,0.6613771021,0.6027070478,0.7125768423,2,0.985,2,2,0,2,2,稳定,2000
main_month_median_pearson,Fuhe,抚河,Winter,13,pearson,month_median,10,2,0.5114791813,0.5169850588,0.451891388,0.5941977695,2,0.999,2,2,0,2,2,稳定,2000
main_month_median_pearson,Fuhe,抚河,Winter,13,pearson,month_median,15,2,0.5114791813,0.5169850588,0.451891388,0.5941977695,2,0.999,2,2,0,2,2,稳定,2000
main_month_median_pearson,Fuhe,抚河,Winter,13,pearson,month_median,20,2,0.5114791813,0.5169850588,0.451891388,0.5941977695,2,0.999,2,2,0,2,2,稳定,2000
main_month_median_pearson,Ganjiang,赣江,All,14,pearson,month_median,10,3,0.3126738588,0.3166883588,0.2592267819,0.4503300488,3,0.7395,3,4,1,3-4,3-4,稳定,2000
main_month_median_pearson,Ganjiang,赣江,All,14,pearson,month_median,15,3,0.3126738588,0.3166883588,0.2592267819,0.4503300488,3,0.7395,3,4,1,3-4,3-4,稳定,2000
main_month_median_pearson,Ganjiang,赣江,All,14,pearson,month_median,20,3,0.3126738588,0.3166883588,0.2592267819,0.4503300488,3,0.7395,3,4,1,3-4,3-4,稳定,2000
main_month_median_pearson,Ganjiang,赣江,Autumn,14,pearson,month_median,10,4,0.4329669564,0.4410546124,0.382773941,0.4953208588,4,0.744,4,7,3,4,4,稳定,2000
main_month_median_pearson,Ganjiang,赣江,Autumn,14,pearson,month_median,15,4,0.4329669564,0.4410546124,0.382773941,0.4953208588,4,0.744,4,7,3,4,4,稳定,2000
main_month_median_pearson,Ganjiang,赣江,Autumn,14,pearson,month_median,20,4,0.4329669564,0.4410546124,0.382773941,0.4953208588,4,0.744,4,7,3,4,4,稳定,2000
main_month_median_pearson,Ganjiang,赣江,Spring,14,pearson,month_median,10,3,0.2395909826,0.2434584647,0.2207287658,0.4578105465,3,0.475,2,4,2,2-3,2-4,不稳定,2000
main_month_median_pearson,Ganjiang,赣江,Spring,14,pearson,month_median,15,3,0.2395909826,0.2437691689,0.2211883981,0.4578105465,3,0.4565,2,13,11,2-3,2-4,不稳定,2000
main_month_median_pearson,Ganjiang,赣江,Spring,14,pearson,month_median,20,3,0.2395909826,0.2437691689,0.2211883981,0.4578105465,3,0.4565,2,13,11,2-3,2-4,不稳定,2000
main_month_median_pearson,Ganjiang,赣江,Summer,14,pearson,month_median,10,3,0.5239492035,0.5251989961,0.4682939,0.5812276095,3,0.897,3,4,1,3,3-4,稳定,2000
main_month_median_pearson,Ganjiang,赣江,Summer,14,pearson,month_median,15,3,0.5239492035,0.5251989961,0.4682939,0.5812276095,3,0.897,3,4,1,3,3-4,稳定,2000
main_month_median_pearson,Ganjiang,赣江,Summer,14,pearson,month_median,20,3,0.5239492035,0.5251989961,0.4682939,0.5812276095,3,0.897,3,4,1,3,3-4,稳定,2000
main_month_median_pearson,Ganjiang,赣江,Winter,13,pearson,month_median,10,5,0.3941193389,0.4016363174,0.3354241401,0.5036978215,5,0.7965,4,6,2,5,4-6,稳定,2000
main_month_median_pearson,Ganjiang,赣江,Winter,13,pearson,month_median,15,5,0.3941193389,0.4016363174,0.3354241401,0.5036978215,5,0.7965,4,6,2,5,4-6,稳定,2000
main_month_median_pearson,Ganjiang,赣江,Winter,13,pearson,month_median,20,5,0.3941193389,0.4016363174,0.3354241401,0.5036978215,5,0.7965,4,6,2,5,4-6,稳定,2000
main_month_median_pearson,Le'anhe,乐安河,All,14,pearson,month_median,10,1,0.5802645398,0.5845890641,0.4324745327,0.6869709909,1,1,1,1,0,1,1,稳定,2000
main_month_median_pearson,Le'anhe,乐安河,All,14,pearson,month_median,15,1,0.5802645398,0.5845890641,0.4324745327,0.6869709909,1,1,1,1,0,1,1,稳定,2000
main_month_median_pearson,Le'anhe,乐安河,All,14,pearson,month_median,20,1,0.5802645398,0.5845890641,0.4324745327,0.6869709909,1,1,1,1,0,1,1,稳定,2000
main_month_median_pearson,Le'anhe,乐安河,Autumn,14,pearson,month_median,10,2,0.4566482725,0.4607565999,0.323219648,0.5210937053,2,0.9925,2,2,0,2,2,稳定,2000
main_month_median_pearson,Le'anhe,乐安河,Autumn,14,pearson,month_median,15,2,0.4566482725,0.4607565999,0.323219648,0.5210937053,2,0.9925,2,2,0,2,2,稳定,2000
main_month_median_pearson,Le'anhe,乐安河,Autumn,14,pearson,month_median,20,2,0.4566482725,0.4607565999,0.323219648,0.5210937053,2,0.9925,2,2,0,2,2,稳定,2000
main_month_median_pearson,Le'anhe,乐安河,Spring,14,pearson,month_median,10,1,0.5275815641,0.530226469,0.3456615053,0.6522995159,1,1,1,1,0,1,1,稳定,2000
main_month_median_pearson,Le'anhe,乐安河,Spring,14,pearson,month_median,15,1,0.5275815641,0.530226469,0.3456615053,0.6522995159,1,1,1,1,0,1,1,稳定,2000
main_month_median_pearson,Le'anhe,乐安河,Spring,14,pearson,month_median,20,1,0.5275815641,0.530226469,0.3456615053,0.6522995159,1,1,1,1,0,1,1,稳定,2000
main_month_median_pearson,Le'anhe,乐安河,Summer,14,pearson,month_median,10,1,0.6379198745,0.6438031197,0.4616247058,0.7611410141,1,1,1,1,0,1,1,稳定,2000
main_month_median_pearson,Le'anhe,乐安河,Summer,14,pearson,month_median,15,1,0.6379198745,0.6438031197,0.4616247058,0.7611410141,1,1,1,1,0,1,1,稳定,2000
main_month_median_pearson,Le'anhe,乐安河,Summer,14,pearson,month_median,20,1,0.6379198745,0.6438031197,0.4616247058,0.7611410141,1,1,1,1,0,1,1,稳定,2000
main_month_median_pearson,Le'anhe,乐安河,Winter,13,pearson,month_median,10,2,0.3252450098,0.3358405381,0.171443858,0.454213313,2,0.8765,1,2,1,2,2,稳定,2000
main_month_median_pearson,Le'anhe,乐安河,Winter,13,pearson,month_median,15,2,0.3252450098,0.3358405381,0.171443858,0.454213313,2,0.8765,1,2,1,2,2,稳定,2000
main_month_median_pearson,Le'anhe,乐安河,Winter,13,pearson,month_median,20,2,0.3252450098,0.3358405381,0.171443858,0.454213313,2,0.874,1,2,1,2,2,稳定,2000
main_month_median_pearson,Liaohe,潦河,All,14,pearson,month_median,10,1,0.5817253314,0.5868890285,0.4860963047,0.6654906675,1,1,1,1,0,1,1,稳定,2000
main_month_median_pearson,Liaohe,潦河,All,14,pearson,month_median,15,1,0.5817253314,0.5868890285,0.4860963047,0.6654906675,1,1,1,1,0,1,1,稳定,2000
main_month_median_pearson,Liaohe,潦河,All,14,pearson,month_median,20,1,0.5817253314,0.5868890285,0.4860963047,0.6654906675,1,1,1,1,0,1,1,稳定,2000
main_month_median_pearson,Liaohe,潦河,Autumn,14,pearson,month_median,10,1,0.5216235197,0.5223930776,0.3261047393,0.6422405213,1,0.9755,1,1,0,1,1,稳定,2000
main_month_median_pearson,Liaohe,潦河,Autumn,14,pearson,month_median,15,1,0.5216235197,0.5223930776,0.3261047393,0.6422405213,1,0.9755,1,1,0,1,1,稳定,2000
main_month_median_pearson,Liaohe,潦河,Autumn,14,pearson,month_median,20,1,0.5216235197,0.5223930776,0.3261047393,0.6422405213,1,0.9755,1,1,0,1,1,稳定,2000
main_month_median_pearson,Liaohe,潦河,Spring,14,pearson,month_median,10,1,0.6135355216,0.6168011427,0.4923810229,0.6991450399,1,1,1,1,0,1,1,稳定,2000
main_month_median_pearson,Liaohe,潦河,Spring,14,pearson,month_median,15,1,0.6135355216,0.6168011427,0.4923810229,0.6991450399,1,1,1,1,0,1,1,稳定,2000
main_month_median_pearson,Liaohe,潦河,Spring,14,pearson,month_median,20,1,0.6135355216,0.6168011427,0.4923810229,0.6991450399,1,1,1,1,0,1,1,稳定,2000
main_month_median_pearson,Liaohe,潦河,Summer,14,pearson,month_median,10,1,0.5747657642,0.5804906189,0.4888014592,0.6695971295,1,0.999,1,1,0,1,1,稳定,2000
main_month_median_pearson,Liaohe,潦河,Summer,14,pearson,month_median,15,1,0.5747657642,0.5804906189,0.4888014592,0.6695971295,1,0.999,1,1,0,1,1,稳定,2000
main_month_median_pearson,Liaohe,潦河,Summer,14,pearson,month_median,20,1,0.5747657642,0.5804906189,0.4888014592,0.6695971295,1,0.999,1,1,0,1,1,稳定,2000
main_month_median_pearson,Liaohe,潦河,Winter,13,pearson,month_median,10,1,0.5335373606,0.5373710096,0.3951414973,0.6755240083,1,0.9965,1,1,0,1,1,稳定,2000
main_month_median_pearson,Liaohe,潦河,Winter,13,pearson,month_median,15,1,0.5335373606,0.5373710096,0.3951414973,0.6755240083,1,0.9965,1,1,0,1,1,稳定,2000
main_month_median_pearson,Liaohe,潦河,Winter,13,pearson,month_median,20,1,0.5335373606,0.5373710096,0.3951414973,0.6755240083,1,0.9965,1,1,0,1,1,稳定,2000
main_month_median_pearson,Xinjiang,信江,All,14,pearson,month_median,10,1,0.6375593469,0.6374411285,0.5966309801,0.6705300033,1,0.944,1,2,1,1,1,稳定,2000
main_month_median_pearson,Xinjiang,信江,All,14,pearson,month_median,15,1,0.6375593469,0.6374411285,0.5966309801,0.6705300033,1,0.944,1,2,1,1,1,稳定,2000
main_month_median_pearson,Xinjiang,信江,All,14,pearson,month_median,20,1,0.6375593469,0.6374411285,0.5966309801,0.6705300033,1,0.944,1,2,1,1,1,稳定,2000
main_month_median_pearson,Xinjiang,信江,Autumn,14,pearson,month_median,10,2,0.5058417523,0.5066323578,0.4287952304,0.5755641311,2,0.9275,1,2,1,2,2,稳定,2000
main_month_median_pearson,Xinjiang,信江,Autumn,14,pearson,month_median,15,2,0.5058417523,0.5066323578,0.4287952304,0.5755641311,2,0.9275,1,2,1,2,2,稳定,2000
main_month_median_pearson,Xinjiang,信江,Autumn,14,pearson,month_median,20,2,0.5058417523,0.5066323578,0.4287952304,0.5755641311,2,0.9275,1,2,1,2,2,稳定,2000
main_month_median_pearson,Xinjiang,信江,Spring,14,pearson,month_median,10,1,0.6174604737,0.6178734004,0.5701869175,0.6573671654,1,1,1,1,0,1,1,稳定,2000
main_month_median_pearson,Xinjiang,信江,Spring,14,pearson,month_median,15,1,0.6174604737,0.6178734004,0.5701869175,0.6573671654,1,1,1,1,0,1,1,稳定,2000
main_month_median_pearson,Xinjiang,信江,Spring,14,pearson,month_median,20,1,0.6174604737,0.6178734004,0.5701869175,0.6573671654,1,1,1,1,0,1,1,稳定,2000
main_month_median_pearson,Xinjiang,信江,Summer,14,pearson,month_median,10,1,0.6991461692,0.6994982064,0.6613026351,0.7326266542,1,0.843,1,2,1,1,1,稳定,2000
main_month_median_pearson,Xinjiang,信江,Summer,14,pearson,month_median,15,1,0.6991461692,0.6994982064,0.6613026351,0.7326266542,1,0.843,1,2,1,1,1,稳定,2000
main_month_median_pearson,Xinjiang,信江,Summer,14,pearson,month_median,20,1,0.6991461692,0.6994982064,0.6613026351,0.7326266542,1,0.843,1,2,1,1,1,稳定,2000
main_month_median_pearson,Xinjiang,信江,Winter,13,pearson,month_median,10,2,0.5660382095,0.5676105618,0.5010364786,0.6236093283,2,1,2,2,0,2,2,稳定,2000
main_month_median_pearson,Xinjiang,信江,Winter,13,pearson,month_median,15,2,0.5660382095,0.5676105618,0.5010364786,0.6236093283,2,1,2,2,0,2,2,稳定,2000
main_month_median_pearson,Xinjiang,信江,Winter,13,pearson,month_median,20,2,0.5660382095,0.5676105618,0.5010364786,0.6236093283,2,1,2,2,0,2,2,稳定,2000
main_month_median_pearson,Xiushui,修水,All,14,pearson,month_median,10,2,0.338839136,0.3354274631,0.2309493989,0.4303551748,2,0.9055,2,5,3,2,2,稳定,2000
main_month_median_pearson,Xiushui,修水,All,14,pearson,month_median,15,2,0.338839136,0.3354274631,0.2309493989,0.4303551748,2,0.9055,2,5,3,2,2,稳定,2000
main_month_median_pearson,Xiushui,修水,All,14,pearson,month_median,20,2,0.338839136,0.3354274631,0.2309493989,0.4303551748,2,0.9055,2,5,3,2,2,稳定,2000
main_month_median_pearson,Xiushui,修水,Autumn,14,pearson,month_median,10,3,0.1771581558,0.1903794482,0.08234174959,0.3105940409,3,0.454,2,10,8,2-3,2-3,不稳定,2000
main_month_median_pearson,Xiushui,修水,Autumn,14,pearson,month_median,15,3,0.1771581558,0.1914113909,0.09334695898,0.3105940409,3,0.4525,2,13,11,2-3,2-3,不稳定,2000
main_month_median_pearson,Xiushui,修水,Autumn,14,pearson,month_median,20,3,0.1771581558,0.1914113909,0.09596755784,0.3105940409,3,0.4495,2,13,11,2-3,2-3,不稳定,2000
main_month_median_pearson,Xiushui,修水,Spring,14,pearson,month_median,10,8,0.2751648083,0.2780973613,0.2234008584,0.3284590863,8,0.546,2,8,6,6-8,5-8,不稳定,2000
main_month_median_pearson,Xiushui,修水,Spring,14,pearson,month_median,15,8,0.2751648083,0.2781254202,0.2236935835,0.3284590863,8,0.544,2,8,6,6-8,5-8,不稳定,2000
main_month_median_pearson,Xiushui,修水,Spring,14,pearson,month_median,20,8,0.2751648083,0.2781254202,0.2236935835,0.3284590863,8,0.544,2,8,6,6-8,5-8,不稳定,2000
main_month_median_pearson,Xiushui,修水,Summer,14,pearson,month_median,10,2,0.4290649211,0.418348223,0.2455872655,0.5297105536,2,0.9135,1,4,3,2,2,稳定,2000
main_month_median_pearson,Xiushui,修水,Summer,14,pearson,month_median,15,2,0.4290649211,0.418348223,0.2455872655,0.5297105536,2,0.9115,1,4,3,2,2,稳定,2000
main_month_median_pearson,Xiushui,修水,Summer,14,pearson,month_median,20,2,0.4290649211,0.418348223,0.2455872655,0.5297105536,2,0.9115,1,4,3,2,2,稳定,2000
main_month_median_pearson,Xiushui,修水,Winter,13,pearson,month_median,10,8,0.1826405943,0.1856430098,0.09901395757,0.3057841092,8,0.59,1,10,9,8,7-8,不稳定,2000
main_month_median_pearson,Xiushui,修水,Winter,13,pearson,month_median,15,8,0.1826405943,0.1856430098,0.1059530379,0.3057841092,8,0.582,1,12,11,8,7-8,不稳定,2000
main_month_median_pearson,Xiushui,修水,Winter,13,pearson,month_median,20,8,0.1826405943,0.1856430098,0.106724512,0.3057841092,8,0.5815,1,13,12,8,7-8,不稳定,2000
main_month_median_spearman,Changjiang,昌江,All,14,spearman,month_median,10,2,0.3856155712,0.3853254914,0.3578171425,0.4153502189,2,1,2,2,0,2,2,稳定,2000
main_month_median_spearman,Changjiang,昌江,All,14,spearman,month_median,15,2,0.3856155712,0.3853254914,0.3578171425,0.4153502189,2,1,2,2,0,2,2,稳定,2000
main_month_median_spearman,Changjiang,昌江,All,14,spearman,month_median,20,2,0.3856155712,0.3853254914,0.3578171425,0.4153502189,2,1,2,2,0,2,2,稳定,2000
main_month_median_spearman,Changjiang,昌江,Autumn,14,spearman,month_median,10,2,0.2406606996,0.2440456748,0.18200044,0.3024918258,2,0.714,2,3,1,2-3,2-3,稳定,2000
main_month_median_spearman,Changjiang,昌江,Autumn,14,spearman,month_median,15,2,0.2406606996,0.2441029176,0.18200044,0.3025559537,2,0.711,2,3,1,2-3,2-3,稳定,2000
main_month_median_spearman,Changjiang,昌江,Autumn,14,spearman,month_median,20,2,0.2406606996,0.2441553324,0.18200044,0.3025559537,2,0.7105,2,3,1,2-3,2-3,稳定,2000
main_month_median_spearman,Changjiang,昌江,Spring,14,spearman,month_median,10,2,0.3575709978,0.3579577953,0.279807815,0.4202271953,2,0.909,1,2,1,2,1-2,稳定,2000
main_month_median_spearman,Changjiang,昌江,Spring,14,spearman,month_median,15,2,0.3575709978,0.3579577953,0.279807815,0.4202271953,2,0.909,1,2,1,2,1-2,稳定,2000
main_month_median_spearman,Changjiang,昌江,Spring,14,spearman,month_median,20,2,0.3575709978,0.3579577953,0.279807815,0.4202271953,2,0.909,1,2,1,2,1-2,稳定,2000
main_month_median_spearman,Changjiang,昌江,Summer,14,spearman,month_median,10,2,0.5111301206,0.5122193396,0.4601371638,0.5614993617,2,0.804,1,2,1,2,1-2,稳定,2000
main_month_median_spearman,Changjiang,昌江,Summer,14,spearman,month_median,15,2,0.5111301206,0.5122193396,0.4601371638,0.5614993617,2,0.804,1,2,1,2,1-2,稳定,2000
main_month_median_spearman,Changjiang,昌江,Summer,14,spearman,month_median,20,2,0.5111301206,0.5122193396,0.4601371638,0.5614993617,2,0.804,1,2,1,2,1-2,稳定,2000
main_month_median_spearman,Changjiang,昌江,Winter,13,spearman,month_median,10,2,0.3398558138,0.3470787704,0.2758265294,0.436241024,2,0.4025,2,9,7,2-4;7,2-7,不稳定,2000
main_month_median_spearman,Changjiang,昌江,Winter,13,spearman,month_median,15,2,0.3398558138,0.3470787704,0.2758265294,0.436241024,2,0.4025,2,9,7,2-4;7,2-7,不稳定,2000
main_month_median_spearman,Changjiang,昌江,Winter,13,spearman,month_median,20,2,0.3398558138,0.3470787704,0.2758265294,0.436241024,2,0.4025,2,9,7,2-4;7,2-7,不稳定,2000
main_month_median_spearman,Fuhe,抚河,All,14,spearman,month_median,10,2,0.422212631,0.4239289016,0.3932849668,0.4555467553,2,0.9985,2,2,0,2,2,稳定,2000
main_month_median_spearman,Fuhe,抚河,All,14,spearman,month_median,15,2,0.422212631,0.4239289016,0.3932849668,0.4555467553,2,0.9985,2,2,0,2,2,稳定,2000
main_month_median_spearman,Fuhe,抚河,All,14,spearman,month_median,20,2,0.422212631,0.4239289016,0.3932849668,0.4555467553,2,0.9985,2,2,0,2,2,稳定,2000
main_month_median_spearman,Fuhe,抚河,Autumn,14,spearman,month_median,10,3,0.4119280332,0.4142392576,0.3385279946,0.4828074552,3,0.879,2,4,2,3,2-4,稳定,2000
main_month_median_spearman,Fuhe,抚河,Autumn,14,spearman,month_median,15,3,0.4119280332,0.4142392576,0.3385279946,0.4828074552,3,0.879,2,4,2,3,2-4,稳定,2000
main_month_median_spearman,Fuhe,抚河,Autumn,14,spearman,month_median,20,3,0.4119280332,0.4142392576,0.3385279946,0.4828074552,3,0.879,2,4,2,3,2-4,稳定,2000
main_month_median_spearman,Fuhe,抚河,Spring,14,spearman,month_median,10,2,0.4821810961,0.4843637347,0.4441559628,0.5223670572,2,1,2,2,0,2,2,稳定,2000
main_month_median_spearman,Fuhe,抚河,Spring,14,spearman,month_median,15,2,0.4821810961,0.4843637347,0.4441559628,0.5223670572,2,1,2,2,0,2,2,稳定,2000
main_month_median_spearman,Fuhe,抚河,Spring,14,spearman,month_median,20,2,0.4821810961,0.4843637347,0.4441559628,0.5223670572,2,1,2,2,0,2,2,稳定,2000
main_month_median_spearman,Fuhe,抚河,Summer,14,spearman,month_median,10,2,0.4284541545,0.4314977229,0.3614594296,0.4974083692,2,0.956,2,3,1,2,2,稳定,2000
main_month_median_spearman,Fuhe,抚河,Summer,14,spearman,month_median,15,2,0.4284541545,0.4314977229,0.3614594296,0.4974083692,2,0.956,2,3,1,2,2,稳定,2000
main_month_median_spearman,Fuhe,抚河,Summer,14,spearman,month_median,20,2,0.4284541545,0.4314977229,0.3614594296,0.4974083692,2,0.956,2,3,1,2,2,稳定,2000
main_month_median_spearman,Fuhe,抚河,Winter,13,spearman,month_median,10,4,0.3644420475,0.3682538122,0.2932140648,0.4742662065,3,0.488,3,6,3,3-4,2-5,不稳定,2000
main_month_median_spearman,Fuhe,抚河,Winter,13,spearman,month_median,15,4,0.3644420475,0.3682538122,0.2932140648,0.4742662065,3,0.488,3,6,3,3-4,2-5,不稳定,2000
main_month_median_spearman,Fuhe,抚河,Winter,13,spearman,month_median,20,4,0.3644420475,0.3682538122,0.2932140648,0.4742662065,3,0.488,3,6,3,3-4,2-5,不稳定,2000
main_month_median_spearman,Ganjiang,赣江,All,14,spearman,month_median,10,4,0.3415416306,0.3438619673,0.3186560862,0.3696551614,4,0.539,4,5,1,4-5,4-6,稳定,2000
main_month_median_spearman,Ganjiang,赣江,All,14,spearman,month_median,15,4,0.3415416306,0.3438619673,0.3186560862,0.3696551614,4,0.539,4,5,1,4-5,4-6,稳定,2000
main_month_median_spearman,Ganjiang,赣江,All,14,spearman,month_median,20,4,0.3415416306,0.3438619673,0.3186560862,0.3696551614,4,0.539,4,5,1,4-5,4-6,稳定,2000
main_month_median_spearman,Ganjiang,赣江,Autumn,14,spearman,month_median,10,5,0.3421853337,0.3473221958,0.2610313982,0.4282122478,5,0.403,3,8,5,4-6,4-7,不稳定,2000
main_month_median_spearman,Ganjiang,赣江,Autumn,14,spearman,month_median,15,5,0.3421853337,0.3473221958,0.2610313982,0.4282122478,5,0.403,3,8,5,4-6,4-7,不稳定,2000
main_month_median_spearman,Ganjiang,赣江,Autumn,14,spearman,month_median,20,5,0.3421853337,0.3473221958,0.2610313982,0.4282122478,5,0.403,3,8,5,4-6,4-7,不稳定,2000
main_month_median_spearman,Ganjiang,赣江,Spring,14,spearman,month_median,10,5,0.3885328647,0.3898211569,0.3511576921,0.4283506341,5,0.745,4,6,2,4-5,4-6,稳定,2000
main_month_median_spearman,Ganjiang,赣江,Spring,14,spearman,month_median,15,5,0.3885328647,0.3898211569,0.3511576921,0.4283506341,5,0.745,4,6,2,4-5,4-6,稳定,2000
main_month_median_spearman,Ganjiang,赣江,Spring,14,spearman,month_median,20,5,0.3885328647,0.3898211569,0.3511576921,0.4283506341,5,0.745,4,6,2,4-5,4-6,稳定,2000
main_month_median_spearman,Ganjiang,赣江,Summer,14,spearman,month_median,10,4,0.3860171178,0.3870199621,0.3235513434,0.460512457,4,0.926,3,4,1,4,4,稳定,2000
main_month_median_spearman,Ganjiang,赣江,Summer,14,spearman,month_median,15,4,0.3860171178,0.3870199621,0.3235513434,0.460512457,4,0.926,3,4,1,4,4,稳定,2000
main_month_median_spearman,Ganjiang,赣江,Summer,14,spearman,month_median,20,4,0.3860171178,0.3870199621,0.3235513434,0.460512457,4,0.926,3,4,1,4,4,稳定,2000
main_month_median_spearman,Ganjiang,赣江,Winter,13,spearman,month_median,10,6,0.3203040031,0.3266803771,0.2567559868,0.41225859,6,0.576,6,10,4,6-8,5-10,不稳定,2000
main_month_median_spearman,Ganjiang,赣江,Winter,13,spearman,month_median,15,6,0.3203040031,0.3266803771,0.2575033106,0.41225859,6,0.5665,6,10,4,6-8,5-10,不稳定,2000
main_month_median_spearman,Ganjiang,赣江,Winter,13,spearman,month_median,20,6,0.3203040031,0.3266803771,0.2575033106,0.41225859,6,0.5665,6,10,4,6-8,5-10,不稳定,2000
main_month_median_spearman,Le'anhe,乐安河,All,14,spearman,month_median,10,2,0.3327987219,0.3344149292,0.2426914264,0.4109878004,2,1,2,2,0,2,2,稳定,2000
main_month_median_spearman,Le'anhe,乐安河,All,14,spearman,month_median,15,2,0.3327987219,0.3344149292,0.2426914264,0.4109878004,2,1,2,2,0,2,2,稳定,2000
main_month_median_spearman,Le'anhe,乐安河,All,14,spearman,month_median,20,2,0.3327987219,0.3344149292,0.2426914264,0.4109878004,2,1,2,2,0,2,2,稳定,2000
main_month_median_spearman,Le'anhe,乐安河,Autumn,14,spearman,month_median,10,3,0.2987625385,0.3019085079,0.2250757404,0.3772063129,3,0.8005,2,4.025,2.025,3,2-4,稳定,2000
main_month_median_spearman,Le'anhe,乐安河,Autumn,14,spearman,month_median,15,3,0.2987625385,0.3019868135,0.2250757404,0.3772063129,3,0.7975,2,5,3,3,2-4,稳定,2000
main_month_median_spearman,Le'anhe,乐安河,Autumn,14,spearman,month_median,20,3,0.2987625385,0.3019868135,0.2250757404,0.3772063129,3,0.7975,2,5,3,3,2-4,稳定,2000
main_month_median_spearman,Le'anhe,乐安河,Spring,14,spearman,month_median,10,2,0.3020036027,0.3020194024,0.1864889611,0.4144880071,2,0.951,1,2,1,2,2,稳定,2000
main_month_median_spearman,Le'anhe,乐安河,Spring,14,spearman,month_median,15,2,0.3020036027,0.3020194024,0.1864889611,0.4144880071,2,0.951,1,2,1,2,2,稳定,2000
main_month_median_spearman,Le'anhe,乐安河,Spring,14,spearman,month_median,20,2,0.3020036027,0.3020194024,0.1864889611,0.4144880071,2,0.951,1,2,1,2,2,稳定,2000
main_month_median_spearman,Le'anhe,乐安河,Summer,14,spearman,month_median,10,2,0.4062024531,0.404289782,0.3057969458,0.5071531937,2,0.9395,1,2,1,2,2,稳定,2000
main_month_median_spearman,Le'anhe,乐安河,Summer,14,spearman,month_median,15,2,0.4062024531,0.404289782,0.3057969458,0.5071531937,2,0.9395,1,2,1,2,2,稳定,2000
main_month_median_spearman,Le'anhe,乐安河,Summer,14,spearman,month_median,20,2,0.4062024531,0.404289782,0.3057969458,0.5071531937,2,0.9395,1,2,1,2,2,稳定,2000
main_month_median_spearman,Le'anhe,乐安河,Winter,13,spearman,month_median,10,3,0.3104011598,0.3148175329,0.2166539352,0.4015965909,3,0.868,2,10,8,3,2-3,不稳定,2000
main_month_median_spearman,Le'anhe,乐安河,Winter,13,spearman,month_median,15,3,0.3104011598,0.3148175329,0.2179234635,0.4015965909,3,0.865,2,10,8,3,2-3,不稳定,2000
main_month_median_spearman,Le'anhe,乐安河,Winter,13,spearman,month_median,20,3,0.3104011598,0.3148175329,0.2187632598,0.4015965909,3,0.8615,2,10,8,3,2-3,不稳定,2000
main_month_median_spearman,Liaohe,潦河,All,14,spearman,month_median,10,1,0.3709386941,0.3736600876,0.3236188158,0.417511297,1,0.992,1,1,0,1,1-2,稳定,2000
main_month_median_spearman,Liaohe,潦河,All,14,spearman,month_median,15,1,0.3709386941,0.3736600876,0.3236188158,0.417511297,1,0.992,1,1,0,1,1-2,稳定,2000
main_month_median_spearman,Liaohe,潦河,All,14,spearman,month_median,20,1,0.3709386941,0.3736600876,0.3236188158,0.417511297,1,0.992,1,1,0,1,1-2,稳定,2000
main_month_median_spearman,Liaohe,潦河,Autumn,14,spearman,month_median,10,2,0.3280369682,0.3285709769,0.2177954547,0.4423188262,2,0.979,2,2,0,2,2,稳定,2000
main_month_median_spearman,Liaohe,潦河,Autumn,14,spearman,month_median,15,2,0.3280369682,0.3285709769,0.2194205988,0.4423188262,2,0.976,2,2,0,2,2,稳定,2000
