config_id,basin_en,basin_cn,season,block_count,correlation_method,deseason_method,lag_days,observed_correlation,bootstrap_correlation_median,bootstrap_correlation_ci025,bootstrap_correlation_ci975,bootstrap_reps
main_month_median_spearman,Changjiang,昌江,Winter,13,spearman,month_median,10,0.2759413289,0.2708931565,0.1915554106,0.3471855223,2000
main_month_median_spearman,Changjiang,昌江,Winter,13,spearman,month_median,11,0.2403222702,0.2347381413,0.1351440549,0.320879519,2000
main_month_median_spearman,Changjiang,昌江,Winter,13,spearman,month_median,12,0.2094286382,0.2029594481,0.08914557099,0.2950455248,2000
main_month_median_spearman,Changjiang,昌江,Winter,13,spearman,month_median,13,0.1838226623,0.1784134805,0.06316874176,0.2598637342,2000
main_month_median_spearman,Changjiang,昌江,Winter,13,spearman,month_median,14,0.1462658956,0.1407921463,0.003830852453,0.230460152,2000
main_month_median_spearman,Changjiang,昌江,Winter,13,spearman,month_median,15,0.1092198582,0.1048801392,-0.05403795093,0.2130523324,2000
main_month_median_spearman,Fuhe,抚河,Autumn,14,spearman,month_median,0,0.2342055524,0.2330247164,0.1152027696,0.3259444237,2000
main_month_median_spearman,Fuhe,抚河,Autumn,14,spearman,month_median,1,0.3228277048,0.3247214556,0.2276068479,0.3993700445,2000
main_month_median_spearman,Fuhe,抚河,Autumn,14,spearman,month_median,2,0.3936999436,0.3971391618,0.3154754043,0.4622650743,2000
main_month_median_spearman,Fuhe,抚河,Autumn,14,spearman,month_median,3,0.4119280332,0.4133813083,0.3377707303,0.4826131761,2000
main_month_median_spearman,Fuhe,抚河,Autumn,14,spearman,month_median,4,0.3953581,0.3947939575,0.3164575696,0.4716013074,2000
main_month_median_spearman,Fuhe,抚河,Autumn,14,spearman,month_median,5,0.3620683702,0.3600118756,0.2757947147,0.4443031549,2000
main_month_median_spearman,Fuhe,抚河,Autumn,14,spearman,month_median,6,0.3270731249,0.3242955208,0.2383983731,0.4111312032,2000
main_month_median_spearman,Fuhe,抚河,Autumn,14,spearman,month_median,7,0.2812793623,0.2768950164,0.1864504665,0.3679736257,2000
main_month_median_spearman,Fuhe,抚河,Autumn,14,spearman,month_median,8,0.2449862168,0.239472121,0.1472342014,0.33598575,2000
main_month_median_spearman,Fuhe,抚河,Autumn,14,spearman,month_median,9,0.2135648059,0.2064274848,0.1212570667,0.2939421237,2000
main_month_median_spearman,Fuhe,抚河,Autumn,14,spearman,month_median,10,0.1944179082,0.1858844012,0.1072509065,0.2687385082,2000
main_month_median_spearman,Fuhe,抚河,Autumn,14,spearman,month_median,11,0.193957564,0.1840269864,0.1114025041,0.2621100247,2000
main_month_median_spearman,Fuhe,抚河,Autumn,14,spearman,month_median,12,0.1879997943,0.1788272262,0.09731189162,0.2629155815,2000
main_month_median_spearman,Fuhe,抚河,Autumn,14,spearman,month_median,13,0.1854717065,0.1767661572,0.09095934778,0.2607406676,2000
main_month_median_spearman,Fuhe,抚河,Autumn,14,spearman,month_median,14,0.1653465065,0.1579945982,0.06192614138,0.2485111505,2000
main_month_median_spearman,Fuhe,抚河,Autumn,14,spearman,month_median,15,0.1357331109,0.1295014918,0.03089883924,0.2211913019,2000
main_month_median_spearman,Fuhe,抚河,Spring,14,spearman,month_median,0,0.1817541192,0.1782116294,0.1215494275,0.2261093855,2000
main_month_median_spearman,Fuhe,抚河,Spring,14,spearman,month_median,1,0.3926949312,0.3921212554,0.3512405157,0.4323542416,2000
main_month_median_spearman,Fuhe,抚河,Spring,14,spearman,month_median,2,0.4821810961,0.4843637347,0.4441559613,0.5223670602,2000
main_month_median_spearman,Fuhe,抚河,Spring,14,spearman,month_median,3,0.4368780728,0.4379023314,0.4045013189,0.4753606617,2000
main_month_median_spearman,Fuhe,抚河,Spring,14,spearman,month_median,4,0.3701974262,0.3711242676,0.3261704743,0.4152954221,2000
main_month_median_spearman,Fuhe,抚河,Spring,14,spearman,month_median,5,0.3122124123,0.3128364086,0.2585317791,0.3584175706,2000
main_month_median_spearman,Fuhe,抚河,Spring,14,spearman,month_median,6,0.2806245487,0.27995646,0.2275298238,0.3264432847,2000
main_month_median_spearman,Fuhe,抚河,Spring,14,spearman,month_median,7,0.2500531901,0.2471078336,0.1863345206,0.3100444973,2000
main_month_median_spearman,Fuhe,抚河,Spring,14,spearman,month_median,8,0.232047119,0.227036342,0.1581420898,0.2991885841,2000
main_month_median_spearman,Fuhe,抚河,Spring,14,spearman,month_median,9,0.2370842073,0.2326931953,0.147161141,0.3191514611,2000
main_month_median_spearman,Fuhe,抚河,Spring,14,spearman,month_median,10,0.2387783693,0.2361839414,0.1491836756,0.30999735,2000
main_month_median_spearman,Fuhe,抚河,Spring,14,spearman,month_median,11,0.2035314763,0.2022119164,0.1171279997,0.2630412281,2000
main_month_median_spearman,Fuhe,抚河,Spring,14,spearman,month_median,12,0.1742902575,0.1739606559,0.08539059013,0.2405224442,2000
main_month_median_spearman,Fuhe,抚河,Spring,14,spearman,month_median,13,0.1556553259,0.155010879,0.0640335232,0.2248070836,2000
main_month_median_spearman,Fuhe,抚河,Spring,14,spearman,month_median,14,0.134871546,0.1332228035,0.05198859423,0.201590389,2000
main_month_median_spearman,Fuhe,抚河,Spring,14,spearman,month_median,15,0.1317481499,0.1280006468,0.04963802174,0.1924867332,2000
main_month_median_spearman,Fuhe,抚河,Summer,14,spearman,month_median,0,0.1613661614,0.1600875407,0.07675883174,0.2421261519,2000
main_month_median_spearman,Fuhe,抚河,Summer,14,spearman,month_median,1,0.348562336,0.3495411873,0.2758934498,0.4234377742,2000
main_month_median_spearman,Fuhe,抚河,Summer,14,spearman,month_median,2,0.4284541545,0.4308809638,0.3612090647,0.49740839,2000
main_month_median_spearman,Fuhe,抚河,Summer,14,spearman,month_median,3,0.3990786295,0.4013434052,0.3266345263,0.4644988775,2000
main_month_median_spearman,Fuhe,抚河,Summer,14,spearman,month_median,4,0.3218387397,0.3234608769,0.2461836636,0.391892463,2000
main_month_median_spearman,Fuhe,抚河,Summer,14,spearman,month_median,5,0.2435504943,0.245302245,0.1704599857,0.3074527979,2000
main_month_median_spearman,Fuhe,抚河,Summer,14,spearman,month_median,6,0.1786861364,0.1792342067,0.1072157025,0.2367965132,2000
main_month_median_spearman,Fuhe,抚河,Summer,14,spearman,month_median,7,0.1206696817,0.1203446016,0.04650366679,0.1843798757,2000
main_month_median_spearman,Fuhe,抚河,Summer,14,spearman,month_median,8,0.08324884626,0.08083684742,-0.0001104684852,0.1501824409,2000
